# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-02-15 12:44:38 EST       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 15485500 TANANA R AT FAIRBANKS AK
# -----------------------------------------------------------------------------------
#
# Data provided for site 15485500
#            TS   parameter     statistic     Description
#          1085       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	1085_00060_00003	1085_00060_00003_cd
USGS	15485500	1975-02-06	5600	A
USGS	15485500	1975-02-07	5600	A
USGS	15485500	1975-02-08	5600	A
USGS	15485500	1975-02-09	5600	A
USGS	15485500	1975-02-10	5600	A
USGS	15485500	1975-02-11	5600	A
USGS	15485500	1975-02-12	5600	A
USGS	15485500	1975-02-13	5600	A
USGS	15485500	1975-02-14	5600	A
USGS	15485500	1975-02-15	5600	A
USGS	15485500	1975-02-16	5600	A
USGS	15485500	1975-02-17	5600	A
USGS	15485500	1975-02-18	5600	A
USGS	15485500	1975-02-19	5600	A
USGS	15485500	1975-02-20	5600	A
USGS	15485500	1975-02-21	5600	A
USGS	15485500	1975-02-22	5600	A
USGS	15485500	1975-02-23	5600	A
USGS	15485500	1975-02-24	5600	A
USGS	15485500	1975-02-25	5600	A
USGS	15485500	1975-02-26	5600	A
USGS	15485500	1975-02-27	5600	A
USGS	15485500	1975-02-28	5600	A
USGS	15485500	1975-03-01	5000	A
USGS	15485500	1975-03-02	5000	A
USGS	15485500	1975-03-03	5000	A
USGS	15485500	1975-03-04	5000	A
USGS	15485500	1975-03-05	5000	A
USGS	15485500	1975-03-06	5000	A
USGS	15485500	1975-03-07	5000	A
USGS	15485500	1975-03-08	5000	A
USGS	15485500	1975-03-09	5000	A
USGS	15485500	1975-03-10	5000	A
USGS	15485500	1975-03-11	5000	A
USGS	15485500	1975-03-12	5000	A
USGS	15485500	1975-03-13	5000	A
USGS	15485500	1975-03-14	5000	A
USGS	15485500	1975-03-15	5000	A
USGS	15485500	1975-03-16	5000	A
USGS	15485500	1975-03-17	5000	A
USGS	15485500	1975-03-18	5000	A
USGS	15485500	1975-03-19	5000	A
USGS	15485500	1975-03-20	5000	A
USGS	15485500	1975-03-21	5000	A
USGS	15485500	1975-03-22	5000	A
USGS	15485500	1975-03-23	5000	A
USGS	15485500	1975-03-24	5000	A
USGS	15485500	1975-03-25	5000	A
USGS	15485500	1975-03-26	5000	A
USGS	15485500	1975-03-27	5000	A
USGS	15485500	1975-03-28	5000	A
USGS	15485500	1975-03-29	5000	A
USGS	15485500	1975-03-30	5000	A
USGS	15485500	1975-03-31	5000	A
USGS	15485500	1975-04-01	5000	A
USGS	15485500	1975-04-02	5000	A
USGS	15485500	1975-04-03	5000	A
USGS	15485500	1975-04-04	5000	A
USGS	15485500	1975-04-05	5000	A
USGS	15485500	1975-04-06	5000	A
USGS	15485500	1975-04-07	5000	A
USGS	15485500	1975-04-08	5000	A
USGS	15485500	1975-04-09	5000	A
USGS	15485500	1975-04-10	5000	A
USGS	15485500	1975-04-11	5000	A
USGS	15485500	1975-04-12	5000	A
USGS	15485500	1975-04-13	5000	A
USGS	15485500	1975-04-14	5000	A
USGS	15485500	1975-04-15	5000	A
USGS	15485500	1975-04-16	5000	A
USGS	15485500	1975-04-17	5500	A
USGS	15485500	1975-04-18	5500	A
USGS	15485500	1975-04-19	5500	A
USGS	15485500	1975-04-20	5500	A
USGS	15485500	1975-04-21	6000	A
USGS	15485500	1975-04-22	6000	A
USGS	15485500	1975-04-23	6000	A
USGS	15485500	1975-04-24	6000	A
USGS	15485500	1975-04-25	6000	A
USGS	15485500	1975-04-26	6500	A
USGS	15485500	1975-04-27	6500	A
USGS	15485500	1975-04-28	6500	A
USGS	15485500	1975-04-29	6500	A
USGS	15485500	1975-04-30	6500	A
USGS	15485500	1975-05-01	7000	A
USGS	15485500	1975-05-02	7000	A
USGS	15485500	1975-05-03	7500	A
USGS	15485500	1975-05-04	7500	A
USGS	15485500	1975-05-05	8000	A
USGS	15485500	1975-05-06	9000	A
USGS	15485500	1975-05-07	10000	A
USGS	15485500	1975-05-08	12000	A
USGS	15485500	1975-05-09	15000	A
USGS	15485500	1975-05-10	20000	A
USGS	15485500	1975-05-11	30000	A
USGS	15485500	1975-05-12	45000	A
USGS	15485500	1975-05-13	52000	A
USGS	15485500	1975-05-14	55000	A
USGS	15485500	1975-05-15	54000	A
USGS	15485500	1975-05-16	50000	A
USGS	15485500	1975-05-17	45000	A
USGS	15485500	1975-05-18	40000	A
USGS	15485500	1975-05-19	35000	A
USGS	15485500	1975-05-20	33000	A
USGS	15485500	1975-05-21	32000	A
USGS	15485500	1975-05-22	30000	A
USGS	15485500	1975-05-23	30000	A
USGS	15485500	1975-05-24	29000	A
USGS	15485500	1975-05-25	29000	A
USGS	15485500	1975-05-26	28000	A
USGS	15485500	1975-05-27	28000	A
USGS	15485500	1975-05-28	28000	A
USGS	15485500	1975-05-29	27600	A
USGS	15485500	1975-05-30	28600	A
USGS	15485500	1975-05-31	29200	A
USGS	15485500	1975-06-01	27300	A
USGS	15485500	1975-06-02	26600	A
USGS	15485500	1975-06-03	29600	A
USGS	15485500	1975-06-04	36100	A
USGS	15485500	1975-06-05	40000	A
USGS	15485500	1975-06-06	43000	A
USGS	15485500	1975-06-07	44000	A
USGS	15485500	1975-06-08	44000	A
USGS	15485500	1975-06-09	45000	A
USGS	15485500	1975-06-10	44000	A
USGS	15485500	1975-06-11	41000	A
USGS	15485500	1975-06-12	38000	A
USGS	15485500	1975-06-13	41000	A
USGS	15485500	1975-06-14	39000	A
USGS	15485500	1975-06-15	37400	A
USGS	15485500	1975-06-16	38600	A
USGS	15485500	1975-06-17	38600	A
USGS	15485500	1975-06-18	38200	A
USGS	15485500	1975-06-19	38800	A
USGS	15485500	1975-06-20	40800	A
USGS	15485500	1975-06-21	50600	A
USGS	15485500	1975-06-22	54200	A
USGS	15485500	1975-06-23	53700	A
USGS	15485500	1975-06-24	51100	A
USGS	15485500	1975-06-25	48000	A
USGS	15485500	1975-06-26	45100	A
USGS	15485500	1975-06-27	45100	A
USGS	15485500	1975-06-28	45800	A
USGS	15485500	1975-06-29	45500	A
USGS	15485500	1975-06-30	47300	A
USGS	15485500	1975-07-01	50500	A
USGS	15485500	1975-07-02	53100	A
USGS	15485500	1975-07-03	53300	A
USGS	15485500	1975-07-04	51800	A
USGS	15485500	1975-07-05	51400	A
USGS	15485500	1975-07-06	50700	A
USGS	15485500	1975-07-07	49900	A
USGS	15485500	1975-07-08	50600	A
USGS	15485500	1975-07-09	52500	A
USGS	15485500	1975-07-10	53900	A
USGS	15485500	1975-07-11	54700	A
USGS	15485500	1975-07-12	56900	A
USGS	15485500	1975-07-13	59400	A
USGS	15485500	1975-07-14	59900	A
USGS	15485500	1975-07-15	60600	A
USGS	15485500	1975-07-16	60100	A
USGS	15485500	1975-07-17	58200	A
USGS	15485500	1975-07-18	57800	A
USGS	15485500	1975-07-19	58200	A
USGS	15485500	1975-07-20	60300	A
USGS	15485500	1975-07-21	65400	A
USGS	15485500	1975-07-22	67300	A
USGS	15485500	1975-07-23	66200	A
USGS	15485500	1975-07-24	62700	A
USGS	15485500	1975-07-25	60700	A
USGS	15485500	1975-07-26	61900	A
USGS	15485500	1975-07-27	63300	A
USGS	15485500	1975-07-28	60100	A
USGS	15485500	1975-07-29	59000	A
USGS	15485500	1975-07-30	56200	A
USGS	15485500	1975-07-31	52800	A
USGS	15485500	1975-08-01	51800	A
USGS	15485500	1975-08-02	52600	A
USGS	15485500	1975-08-03	53000	A
USGS	15485500	1975-08-04	52200	A
USGS	15485500	1975-08-05	52300	A
USGS	15485500	1975-08-06	51400	A
USGS	15485500	1975-08-07	49600	A
USGS	15485500	1975-08-08	48000	A
USGS	15485500	1975-08-09	47000	A
USGS	15485500	1975-08-10	46000	A
USGS	15485500	1975-08-11	46200	A
USGS	15485500	1975-08-12	46000	A
USGS	15485500	1975-08-13	46300	A
USGS	15485500	1975-08-14	47300	A
USGS	15485500	1975-08-15	48300	A
USGS	15485500	1975-08-16	49000	A
USGS	15485500	1975-08-17	49900	A
USGS	15485500	1975-08-18	49400	A
USGS	15485500	1975-08-19	48600	A
USGS	15485500	1975-08-20	48100	A
USGS	15485500	1975-08-21	47300	A
USGS	15485500	1975-08-22	46600	A
USGS	15485500	1975-08-23	45100	A
USGS	15485500	1975-08-24	44200	A
USGS	15485500	1975-08-25	43400	A
USGS	15485500	1975-08-26	43800	A
USGS	15485500	1975-08-27	44300	A
USGS	15485500	1975-08-28	45700	A
USGS	15485500	1975-08-29	44200	A
USGS	15485500	1975-08-30	41800	A
USGS	15485500	1975-08-31	40700	A
USGS	15485500	1975-09-01	41000	A
USGS	15485500	1975-09-02	40800	A
USGS	15485500	1975-09-03	40300	A
USGS	15485500	1975-09-04	39100	A
USGS	15485500	1975-09-05	37500	A
USGS	15485500	1975-09-06	36300	A
USGS	15485500	1975-09-07	35000	A
USGS	15485500	1975-09-08	33500	A
USGS	15485500	1975-09-09	32200	A
USGS	15485500	1975-09-10	31300	A
USGS	15485500	1975-09-11	29800	A
USGS	15485500	1975-09-12	32600	A
USGS	15485500	1975-09-13	41300	A
USGS	15485500	1975-09-14	41000	A
USGS	15485500	1975-09-15	38200	A
USGS	15485500	1975-09-16	35500	A
USGS	15485500	1975-09-17	34200	A
USGS	15485500	1975-09-18	33600	A
USGS	15485500	1975-09-19	35600	A
USGS	15485500	1975-09-20	38700	A
USGS	15485500	1975-09-21	37900	A
USGS	15485500	1975-09-22	35800	A
USGS	15485500	1975-09-23	34300	A
USGS	15485500	1975-09-24	33800	A
USGS	15485500	1975-09-25	32600	A
USGS	15485500	1975-09-26	31300	A
USGS	15485500	1975-09-27	30200	A
USGS	15485500	1975-09-28	29100	A
USGS	15485500	1975-09-29	28200	A
USGS	15485500	1975-09-30	27100	A
USGS	15485500	1975-10-01	26000	A
USGS	15485500	1975-10-02	25000	A
USGS	15485500	1975-10-03	24000	A
USGS	15485500	1975-10-04	23000	A
USGS	15485500	1975-10-05	22000	A
USGS	15485500	1975-10-06	21000	A
USGS	15485500	1975-10-07	20500	A
USGS	15485500	1975-10-08	20000	A
USGS	15485500	1975-10-09	19500	A
USGS	15485500	1975-10-10	19000	A
USGS	15485500	1975-10-11	18500	A
USGS	15485500	1975-10-12	18000	A
USGS	15485500	1975-10-13	18000	A
USGS	15485500	1975-10-14	17500	A
USGS	15485500	1975-10-15	17000	A
USGS	15485500	1975-10-16	16500	A
USGS	15485500	1975-10-17	16000	A
USGS	15485500	1975-10-18	16000	A
USGS	15485500	1975-10-19	15500	A
USGS	15485500	1975-10-20	15500	A
USGS	15485500	1975-10-21	15000	A
USGS	15485500	1975-10-22	15000	A
USGS	15485500	1975-10-23	14500	A
USGS	15485500	1975-10-24	14500	A
USGS	15485500	1975-10-25	14000	A
USGS	15485500	1975-10-26	14000	A
USGS	15485500	1975-10-27	13500	A
USGS	15485500	1975-10-28	13000	A
USGS	15485500	1975-10-29	13000	A
USGS	15485500	1975-10-30	12500	A
USGS	15485500	1975-10-31	12500	A
USGS	15485500	1975-11-01	12000	A
USGS	15485500	1975-11-02	12000	A
USGS	15485500	1975-11-03	12000	A
USGS	15485500	1975-11-04	11500	A
USGS	15485500	1975-11-05	11500	A
USGS	15485500	1975-11-06	11000	A
USGS	15485500	1975-11-07	11000	A
USGS	15485500	1975-11-08	11000	A
USGS	15485500	1975-11-09	10500	A
USGS	15485500	1975-11-10	10500	A
USGS	15485500	1975-11-11	10000	A
USGS	15485500	1975-11-12	10000	A
USGS	15485500	1975-11-13	9500	A
USGS	15485500	1975-11-14	9500	A
USGS	15485500	1975-11-15	9500	A
USGS	15485500	1975-11-16	9000	A
USGS	15485500	1975-11-17	9000	A
USGS	15485500	1975-11-18	9000	A
USGS	15485500	1975-11-19	9000	A
USGS	15485500	1975-11-20	8500	A
USGS	15485500	1975-11-21	8500	A
USGS	15485500	1975-11-22	8500	A
USGS	15485500	1975-11-23	8500	A
USGS	15485500	1975-11-24	8500	A
USGS	15485500	1975-11-25	8500	A
USGS	15485500	1975-11-26	8000	A
USGS	15485500	1975-11-27	8000	A
USGS	15485500	1975-11-28	8000	A
USGS	15485500	1975-11-29	8000	A
USGS	15485500	1975-11-30	8000	A
USGS	15485500	1975-12-01	7500	A
USGS	15485500	1975-12-02	7500	A
USGS	15485500	1975-12-03	7500	A
USGS	15485500	1975-12-04	7500	A
USGS	15485500	1975-12-05	7500	A
USGS	15485500	1975-12-06	7500	A
USGS	15485500	1975-12-07	7500	A
USGS	15485500	1975-12-08	7000	A
USGS	15485500	1975-12-09	7000	A
USGS	15485500	1975-12-10	7000	A
USGS	15485500	1975-12-11	7000	A
USGS	15485500	1975-12-12	7000	A
USGS	15485500	1975-12-13	7000	A
USGS	15485500	1975-12-14	7000	A
USGS	15485500	1975-12-15	7000	A
USGS	15485500	1975-12-16	7000	A
USGS	15485500	1975-12-17	7000	A
USGS	15485500	1975-12-18	7000	A
USGS	15485500	1975-12-19	6500	A
USGS	15485500	1975-12-20	6500	A
USGS	15485500	1975-12-21	6500	A
USGS	15485500	1975-12-22	6500	A
USGS	15485500	1975-12-23	6500	A
USGS	15485500	1975-12-24	6500	A
USGS	15485500	1975-12-25	6500	A
USGS	15485500	1975-12-26	6500	A
USGS	15485500	1975-12-27	6500	A
USGS	15485500	1975-12-28	6500	A
USGS	15485500	1975-12-29	6500	A
USGS	15485500	1975-12-30	6500	A
USGS	15485500	1975-12-31	6500	A
USGS	15485500	1976-01-01	6000	A
USGS	15485500	1976-01-02	6000	A
USGS	15485500	1976-01-03	6000	A
USGS	15485500	1976-01-04	6000	A
USGS	15485500	1976-01-05	6000	A
USGS	15485500	1976-01-06	6000	A
USGS	15485500	1976-01-07	6000	A
USGS	15485500	1976-01-08	6000	A
USGS	15485500	1976-01-09	6000	A
USGS	15485500	1976-01-10	6000	A
USGS	15485500	1976-01-11	6000	A
USGS	15485500	1976-01-12	6000	A
USGS	15485500	1976-01-13	6000	A
USGS	15485500	1976-01-14	6000	A
USGS	15485500	1976-01-15	6000	A
USGS	15485500	1976-01-16	6000	A
USGS	15485500	1976-01-17	6000	A
USGS	15485500	1976-01-18	6000	A
USGS	15485500	1976-01-19	6000	A
USGS	15485500	1976-01-20	6000	A
USGS	15485500	1976-01-21	6000	A
USGS	15485500	1976-01-22	6000	A
USGS	15485500	1976-01-23	6000	A
USGS	15485500	1976-01-24	6000	A
USGS	15485500	1976-01-25	6000	A
USGS	15485500	1976-01-26	5500	A
USGS	15485500	1976-01-27	5500	A
USGS	15485500	1976-01-28	5500	A
USGS	15485500	1976-01-29	5500	A
USGS	15485500	1976-01-30	5500	A
USGS	15485500	1976-01-31	5500	A
USGS	15485500	1976-02-01	5500	A
USGS	15485500	1976-02-02	5500	A
USGS	15485500	1976-02-03	5500	A
USGS	15485500	1976-02-04	5500	A
USGS	15485500	1976-02-05	5500	A
USGS	15485500	1976-02-06	5500	A
USGS	15485500	1976-02-07	5500	A
USGS	15485500	1976-02-08	5500	A
USGS	15485500	1976-02-09	5500	A
USGS	15485500	1976-02-10	5500	A
USGS	15485500	1976-02-11	5500	A
USGS	15485500	1976-02-12	5500	A
USGS	15485500	1976-02-13	5500	A
USGS	15485500	1976-02-14	5500	A
USGS	15485500	1976-02-15	5500	A
USGS	15485500	1976-02-16	5500	A
USGS	15485500	1976-02-17	5500	A
USGS	15485500	1976-02-18	5500	A
USGS	15485500	1976-02-19	5500	A
USGS	15485500	1976-02-20	5500	A
USGS	15485500	1976-02-21	5500	A
USGS	15485500	1976-02-22	5500	A
USGS	15485500	1976-02-23	5500	A
USGS	15485500	1976-02-24	5500	A
USGS	15485500	1976-02-25	5500	A
USGS	15485500	1976-02-26	5000	A
USGS	15485500	1976-02-27	5000	A
USGS	15485500	1976-02-28	5000	A
USGS	15485500	1976-02-29	5000	A
USGS	15485500	1976-03-01	5000	A
USGS	15485500	1976-03-02	5000	A
USGS	15485500	1976-03-03	5000	A
USGS	15485500	1976-03-04	5000	A
USGS	15485500	1976-03-05	5000	A
USGS	15485500	1976-03-06	5000	A
USGS	15485500	1976-03-07	5000	A
USGS	15485500	1976-03-08	5000	A
USGS	15485500	1976-03-09	5000	A
USGS	15485500	1976-03-10	5000	A
USGS	15485500	1976-03-11	5000	A
USGS	15485500	1976-03-12	5000	A
USGS	15485500	1976-03-13	5000	A
USGS	15485500	1976-03-14	5000	A
USGS	15485500	1976-03-15	5000	A
USGS	15485500	1976-03-16	5000	A
USGS	15485500	1976-03-17	5000	A
USGS	15485500	1976-03-18	5000	A
USGS	15485500	1976-03-19	5000	A
USGS	15485500	1976-03-20	5000	A
USGS	15485500	1976-03-21	5000	A
USGS	15485500	1976-03-22	5000	A
USGS	15485500	1976-03-23	5000	A
USGS	15485500	1976-03-24	5000	A
USGS	15485500	1976-03-25	5000	A
USGS	15485500	1976-03-26	5000	A
USGS	15485500	1976-03-27	5000	A
USGS	15485500	1976-03-28	5000	A
USGS	15485500	1976-03-29	5000	A
USGS	15485500	1976-03-30	5000	A
USGS	15485500	1976-03-31	5000	A
USGS	15485500	1976-04-01	5000	A
USGS	15485500	1976-04-02	5000	A
USGS	15485500	1976-04-03	5000	A
USGS	15485500	1976-04-04	5500	A
USGS	15485500	1976-04-05	5500	A
USGS	15485500	1976-04-06	5500	A
USGS	15485500	1976-04-07	5500	A
USGS	15485500	1976-04-08	5500	A
USGS	15485500	1976-04-09	5500	A
USGS	15485500	1976-04-10	5500	A
USGS	15485500	1976-04-11	6000	A
USGS	15485500	1976-04-12	6000	A
USGS	15485500	1976-04-13	6000	A
USGS	15485500	1976-04-14	6000	A
USGS	15485500	1976-04-15	6000	A
USGS	15485500	1976-04-16	6500	A
USGS	15485500	1976-04-17	6500	A
USGS	15485500	1976-04-18	6500	A
USGS	15485500	1976-04-19	6500	A
USGS	15485500	1976-04-20	6500	A
USGS	15485500	1976-04-21	7000	A
USGS	15485500	1976-04-22	7000	A
USGS	15485500	1976-04-23	7000	A
USGS	15485500	1976-04-24	7500	A
USGS	15485500	1976-04-25	7500	A
USGS	15485500	1976-04-26	8000	A
USGS	15485500	1976-04-27	8500	A
USGS	15485500	1976-04-28	9000	A
USGS	15485500	1976-04-29	9500	A
USGS	15485500	1976-04-30	10500	A
USGS	15485500	1976-05-01	11500	A
USGS	15485500	1976-05-02	12500	A
USGS	15485500	1976-05-03	14000	A
USGS	15485500	1976-05-04	16000	A
USGS	15485500	1976-05-05	25000	A
USGS	15485500	1976-05-06	34000	A
USGS	15485500	1976-05-07	34000	A
USGS	15485500	1976-05-08	34000	A
USGS	15485500	1976-05-09	30000	A
USGS	15485500	1976-05-10	26800	A
USGS	15485500	1976-05-11	25200	A
USGS	15485500	1976-05-12	24400	A
USGS	15485500	1976-05-13	23600	A
USGS	15485500	1976-05-14	23600	A
USGS	15485500	1976-05-15	22000	A
USGS	15485500	1976-05-16	20400	A
USGS	15485500	1976-05-17	18800	A
USGS	15485500	1976-05-18	17200	A
USGS	15485500	1976-05-19	17200	A
USGS	15485500	1976-05-20	17200	A
USGS	15485500	1976-05-21	17200	A
USGS	15485500	1976-05-22	18000	A
USGS	15485500	1976-05-23	18800	A
USGS	15485500	1976-05-24	20400	A
USGS	15485500	1976-05-25	21200	A
USGS	15485500	1976-05-26	19600	A
USGS	15485500	1976-05-27	17200	A
USGS	15485500	1976-05-28	18800	A
USGS	15485500	1976-05-29	18800	A
USGS	15485500	1976-05-30	21200	A
USGS	15485500	1976-05-31	26000	A
USGS	15485500	1976-06-01	28000	A
USGS	15485500	1976-06-02	26800	A
USGS	15485500	1976-06-03	28000	A
USGS	15485500	1976-06-04	31200	A
USGS	15485500	1976-06-05	32000	A
USGS	15485500	1976-06-06	32800	A
USGS	15485500	1976-06-07	33200	A
USGS	15485500	1976-06-08	33200	A
USGS	15485500	1976-06-09	32800	A
USGS	15485500	1976-06-10	32800	A
USGS	15485500	1976-06-11	33200	A
USGS	15485500	1976-06-12	34000	A
USGS	15485500	1976-06-13	32800	A
USGS	15485500	1976-06-14	32400	A
USGS	15485500	1976-06-15	32800	A
USGS	15485500	1976-06-16	33200	A
USGS	15485500	1976-06-17	34000	A
USGS	15485500	1976-06-18	38800	A
USGS	15485500	1976-06-19	38800	A
USGS	15485500	1976-06-20	35600	A
USGS	15485500	1976-06-21	32400	A
USGS	15485500	1976-06-22	29200	A
USGS	15485500	1976-06-23	28400	A
USGS	15485500	1976-06-24	29200	A
USGS	15485500	1976-06-25	29200	A
USGS	15485500	1976-06-26	30800	A
USGS	15485500	1976-06-27	32400	A
USGS	15485500	1976-06-28	33200	A
USGS	15485500	1976-06-29	33200	A
USGS	15485500	1976-06-30	34800	A
USGS	15485500	1976-07-01	34800	A
USGS	15485500	1976-07-02	35600	A
USGS	15485500	1976-07-03	37200	A
USGS	15485500	1976-07-04	36400	A
USGS	15485500	1976-07-05	36400	A
USGS	15485500	1976-07-06	35600	A
USGS	15485500	1976-07-07	34000	A
USGS	15485500	1976-07-08	34000	A
USGS	15485500	1976-07-09	35600	A
USGS	15485500	1976-07-10	38000	A
USGS	15485500	1976-07-11	38800	A
USGS	15485500	1976-07-12	38000	A
USGS	15485500	1976-07-13	40400	A
USGS	15485500	1976-07-14	40400	A
USGS	15485500	1976-07-15	40400	A
USGS	15485500	1976-07-16	40400	A
USGS	15485500	1976-07-17	40400	A
USGS	15485500	1976-07-18	41200	A
USGS	15485500	1976-07-19	41200	A
USGS	15485500	1976-07-20	40400	A
USGS	15485500	1976-07-21	40400	A
USGS	15485500	1976-07-22	41200	A
USGS	15485500	1976-07-23	41200	A
USGS	15485500	1976-07-24	40400	A
USGS	15485500	1976-07-25	42000	A
USGS	15485500	1976-07-26	45200	A
USGS	15485500	1976-07-27	46000	A
USGS	15485500	1976-07-28	44400	A
USGS	15485500	1976-07-29	42600	A
USGS	15485500	1976-07-30	42600	A
USGS	15485500	1976-07-31	46200	A
USGS	15485500	1976-08-01	46800	A
USGS	15485500	1976-08-02	45700	A
USGS	15485500	1976-08-03	47800	A
USGS	15485500	1976-08-04	51000	A
USGS	15485500	1976-08-05	49800	A
USGS	15485500	1976-08-06	49600	A
USGS	15485500	1976-08-07	47700	A
USGS	15485500	1976-08-08	50800	A
USGS	15485500	1976-08-09	50000	A
USGS	15485500	1976-08-10	46000	A
USGS	15485500	1976-08-11	46000	A
USGS	15485500	1976-08-12	46400	A
USGS	15485500	1976-08-13	50000	A
USGS	15485500	1976-08-14	53000	A
USGS	15485500	1976-08-15	52000	A
USGS	15485500	1976-08-16	50000	A
USGS	15485500	1976-08-17	48000	A
USGS	15485500	1976-08-18	45000	A
USGS	15485500	1976-08-19	43000	A
USGS	15485500	1976-08-20	41000	A
USGS	15485500	1976-08-21	39000	A
USGS	15485500	1976-08-22	38000	A
USGS	15485500	1976-08-23	37000	A
USGS	15485500	1976-08-24	36000	A
USGS	15485500	1976-08-25	35000	A
USGS	15485500	1976-08-26	33000	A
USGS	15485500	1976-08-27	32000	A
USGS	15485500	1976-08-28	31000	A
USGS	15485500	1976-08-29	29000	A
USGS	15485500	1976-08-30	28000	A
USGS	15485500	1976-08-31	27000	A
USGS	15485500	1976-09-01	26000	A
USGS	15485500	1976-09-02	25000	A
USGS	15485500	1976-09-03	24000	A
USGS	15485500	1976-09-04	23000	A
USGS	15485500	1976-09-05	22000	A
USGS	15485500	1976-09-06	21000	A
USGS	15485500	1976-09-07	20000	A
USGS	15485500	1976-09-08	19000	A
USGS	15485500	1976-09-09	18500	A
USGS	15485500	1976-09-10	18000	A
USGS	15485500	1976-09-11	17500	A
USGS	15485500	1976-09-12	17000	A
USGS	15485500	1976-09-13	16400	A
USGS	15485500	1976-09-14	16000	A
USGS	15485500	1976-09-15	15600	A
USGS	15485500	1976-09-16	15000	A
USGS	15485500	1976-09-17	14500	A
USGS	15485500	1976-09-18	14500	A
USGS	15485500	1976-09-19	14000	A
USGS	15485500	1976-09-20	13600	A
USGS	15485500	1976-09-21	13800	A
USGS	15485500	1976-09-22	14000	A
USGS	15485500	1976-09-23	14000	A
USGS	15485500	1976-09-24	14000	A
USGS	15485500	1976-09-25	14000	A
USGS	15485500	1976-09-26	13800	A
USGS	15485500	1976-09-27	13600	A
USGS	15485500	1976-09-28	13600	A
USGS	15485500	1976-09-29	13600	A
USGS	15485500	1976-09-30	13500	A
USGS	15485500	1976-10-01	13000	A
USGS	15485500	1976-10-02	12600	A
USGS	15485500	1976-10-03	12200	A
USGS	15485500	1976-10-04	12000	A
USGS	15485500	1976-10-05	12000	A
USGS	15485500	1976-10-06	11800	A
USGS	15485500	1976-10-07	11800	A
USGS	15485500	1976-10-08	11700	A
USGS	15485500	1976-10-09	11000	A
USGS	15485500	1976-10-10	11000	A
USGS	15485500	1976-10-11	10500	A
USGS	15485500	1976-10-12	10000	A
USGS	15485500	1976-10-13	10000	A
USGS	15485500	1976-10-14	10000	A
USGS	15485500	1976-10-15	9000	A
USGS	15485500	1976-10-16	9000	A
USGS	15485500	1976-10-17	9000	A
USGS	15485500	1976-10-18	9000	A
USGS	15485500	1976-10-19	8000	A
USGS	15485500	1976-10-20	8000	A
USGS	15485500	1976-10-21	8000	A
USGS	15485500	1976-10-22	8000	A
USGS	15485500	1976-10-23	8000	A
USGS	15485500	1976-10-24	7000	A
USGS	15485500	1976-10-25	7000	A
USGS	15485500	1976-10-26	7000	A
USGS	15485500	1976-10-27	7000	A
USGS	15485500	1976-10-28	7000	A
USGS	15485500	1976-10-29	6000	A
USGS	15485500	1976-10-30	6000	A
USGS	15485500	1976-10-31	6000	A
USGS	15485500	1976-11-01	6000	A
USGS	15485500	1976-11-02	6000	A
USGS	15485500	1976-11-03	6000	A
USGS	15485500	1976-11-04	6000	A
USGS	15485500	1976-11-05	5000	A
USGS	15485500	1976-11-06	5000	A
USGS	15485500	1976-11-07	5000	A
USGS	15485500	1976-11-08	5000	A
USGS	15485500	1976-11-09	5000	A
USGS	15485500	1976-11-10	5000	A
USGS	15485500	1976-11-11	5000	A
USGS	15485500	1976-11-12	5000	A
USGS	15485500	1976-11-13	5000	A
USGS	15485500	1976-11-14	5000	A
USGS	15485500	1976-11-15	5000	A
USGS	15485500	1976-11-16	5000	A
USGS	15485500	1976-11-17	5000	A
USGS	15485500	1976-11-18	5000	A
USGS	15485500	1976-11-19	5000	A
USGS	15485500	1976-11-20	5000	A
USGS	15485500	1976-11-21	5000	A
USGS	15485500	1976-11-22	5000	A
USGS	15485500	1976-11-23	4500	A
USGS	15485500	1976-11-24	4500	A
USGS	15485500	1976-11-25	4500	A
USGS	15485500	1976-11-26	4500	A
USGS	15485500	1976-11-27	4500	A
USGS	15485500	1976-11-28	4500	A
USGS	15485500	1976-11-29	4500	A
USGS	15485500	1976-11-30	4500	A
USGS	15485500	1976-12-01	4500	A
USGS	15485500	1976-12-02	4500	A
USGS	15485500	1976-12-03	4500	A
USGS	15485500	1976-12-04	4500	A
USGS	15485500	1976-12-05	4500	A
USGS	15485500	1976-12-06	4500	A
USGS	15485500	1976-12-07	4500	A
USGS	15485500	1976-12-08	4500	A
USGS	15485500	1976-12-09	4500	A
